,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
19,Renaud Cohade,Valenciennes,28,M(C),34(1),2969,7,4,6,-,1.7,80.5,0.8,4,7.28,3.1,1.8,2,-,1.3,1.2,0.1,-,1.6,0.6,1.4,-,2.2,1.9,54.7,1.2,4.1,0.1,Ligue 1,2011/2012
20,Ludovic Obraniak,Bordeaux,28,M(CLR),17,1513,4,3,4,-,2.6,77.9,0.4,-,7.27,2.3,1.9,1.9,-,0.4,0.8,-,-,1.9,0.7,1.6,0.2,1.6,1.2,50.5,1.5,2.8,0.1,Ligue 1,2011/2012
21,Ali Ahamada,Toulouse,21,GK,38,3420,-,-,1,-,-,51.7,0.1,6,7.27,-,-,-,-,0.8,0.1,-,-,-,-,0.2,-,-,0.1,17.3,-,5.1,-,Ligue 1,2011/2012
22,Massadio Haïdara,Nancy,20,M(L),19,1676,-,1,2,-,0.5,75.3,1,2,7.25,2.4,2.8,1.9,0.1,2.9,0.7,0.3,-,0.3,2,1.9,-,0.6,0.9,33,0.3,1,-,Ligue 1,2011/2012
23,Henri Bedimo,Montpellier,28,D(L),36,3235,1,2,6,-,0.4,83.3,0.4,-,7.25,2.1,2.6,1,0.2,2.8,0.5,0.2,1,0.8,1.4,1.7,-,0.9,1.1,35.5,0.7,1,-,Ligue 1,2011/2012
24,Étienne Didot,Toulouse,29,M(C),22(1),1957,1,2,3,-,1.2,75.3,0.2,1,7.23,2.6,2.7,1.9,-,0.7,0.7,0.3,-,2.5,0.7,1.8,0.1,2.3,1.4,51.7,1.7,2.4,0.3,Ligue 1,2011/2012
25,Hilton,Montpellier,35,D(C),34(1),3037,1,1,2,1,0.3,85,1.3,-,7.23,2,2.7,0.9,0.4,7.8,0.5,0.7,-,0.1,0.1,1.1,-,0.2,0.3,39.8,-,4.8,-,Ligue 1,2011/2012
26,Aurélien Chedjou,Lille,27,DMC,27,2348,5,-,2,-,0.5,88.1,1.2,2,7.22,1.9,1.9,0.9,1,7.3,0.5,0.4,-,0.2,0.6,0.5,-,0.4,0.3,51.8,-,5.7,-,Ligue 1,2011/2012
27,John Mensah,Lyon,30,DMC,1,90,-,-,-,-,-,90.7,1,-,7.22,1,2,-,2,6,-,1,-,-,1,3,-,-,-,54,-,12,-,Ligue 1,2011/2012
28,Mapou Yanga-Mbiwa,Montpellier,23,D(CR),34,3050,1,-,5,1,0.3,84.6,0.9,2,7.22,2.3,2.8,1.1,0.7,5.9,0.5,0.4,-,0.3,0.8,1.3,-,0.5,0.6,41.4,0.1,2.8,-,Ligue 1,2011/2012
29,Yann M'Vila,Rennes,22,M(C),38,3399,-,2,2,-,0.7,83.2,1.1,3,7.18,3.1,2.5,0.8,0.1,1.7,0.8,0.2,-,1.1,0.4,1.2,-,0.7,0.8,71.9,0.1,7.7,0.3,Ligue 1,2011/2012
30,Jackson Mendy,AC Ajaccio,25,D(C),2(1),225,-,-,1,-,0.3,82.1,1.3,1,7.18,4,1.7,0.3,-,7,0.7,0.3,-,1.3,0.3,1.3,-,1.7,1,26,0.7,2,-,Ligue 1,2011/2012
31,Younès Belhanda,Montpellier,22,FW,26(2),2241,12,5,5,2,2,80.1,0.3,2,7.14,0.9,0.8,1.9,-,0.4,0.6,-,-,2.3,1.3,2.2,0.3,2.8,2.6,37,1,2.1,0.4,Ligue 1,2011/2012
32,André Ayew,Marseille,23,FW,23(3),1993,8,-,6,-,2.7,80.4,0.7,2,7.14,2,1.1,1.5,-,0.2,0.7,0.2,-,0.8,1.7,2.8,0.1,2,1.4,30.6,0.3,0.5,-,Ligue 1,2011/2012
33,Lamine Sané,Bordeaux,25,M(C),30(2),2724,2,2,6,-,0.5,81.2,2.1,3,7.14,2.9,2.7,1.2,0.6,3.2,0.5,0.3,-,0.3,0.1,1.2,-,0.3,0.4,39,0.2,2.8,-,Ligue 1,2011/2012
34,Marco Estrada,Montpellier,29,M(C),25(5),2142,2,3,7,-,2,82.8,0.3,2,7.14,1.4,2.3,1.3,-,0.9,1,-,-,1.5,0.4,1.2,-,1,0.5,49,1.5,5.7,0.1,Ligue 1,2011/2012
35,Maxime Gonalons,Lyon,23,M(C),34(1),3056,1,2,7,-,0.8,84.7,1.1,3,7.14,3.1,3.4,1.6,0.1,1.1,0.6,0.2,-,0.7,0.6,1.8,-,0.9,0.7,53.7,-,4.6,0.1,Ligue 1,2011/2012
36,Serge Aurier,Toulouse,20,M(R),9(1),783,1,-,3,-,0.5,79,1.3,-,7.14,3.7,3,2.2,0.2,4.5,0.5,0.3,-,0.2,0.3,0.5,0.1,1.5,0.7,34.7,0.5,1.5,-,Ligue 1,2011/2012
37,Steeve Elana,Brest,32,GK,37,3330,-,-,-,-,-,55.6,0.1,4,7.13,-,-,-,-,0.6,-,-,-,-,-,-,-,-,0.1,15.8,-,5.8,-,Ligue 1,2011/2012
38,Kader Mangane,Rennes,29,DMC,12(1),1032,2,-,2,-,0.8,80.4,1,-,7.13,2.2,2.2,1.4,1.1,7.4,0.8,0.5,-,0.1,0.3,0.5,-,0.2,0.2,31.5,-,3.1,-,Ligue 1,2011/2012
39,Jeremie Bréchet,Sochaux,33,D(C),4(1),443,-,-,1,-,0.2,79.1,1.8,-,7.12,2.4,3.4,1,1,10.6,0.2,0.4,-,0.2,0.2,1,-,-,0.8,31.6,-,4.6,-,Ligue 1,2011/2012
40,Willy Boly,Auxerre,21,D(C),32(1),2851,1,-,4,1,0.4,75.9,2.1,1,7.12,2.2,3.4,1.2,1,7.9,0.4,0.7,-,0.1,0.2,0.3,-,0.1,0.3,28.1,-,1.8,-,Ligue 1,2011/2012
41,Daniel Congré,Toulouse,27,D(CLR),37,3330,-,-,5,-,0.3,81.8,1.6,2,7.11,2.1,3,1.1,0.8,6.7,0.5,0.5,-,0.1,0.2,0.9,-,0.1,0.5,41.1,0.1,2.9,-,Ligue 1,2011/2012
42,Geoffrey Jourdren,Montpellier,26,GK,34,3060,-,-,2,-,-,57.3,-,4,7.11,-,-,0.1,-,0.9,-,-,-,0.1,-,0.2,-,-,-,19.3,-,6.7,-,Ligue 1,2011/2012
43,Benjamin Corgnet,Dijon,25,FW,35(1),2984,8,3,2,-,1.9,58.8,3.3,3,7.11,1.6,1.1,1.4,-,1,0.7,0.3,-,1,1.5,3,-,2.5,2.2,29.4,0.4,1.2,0.1,Ligue 1,2011/2012
44,Loic Perrin,Saint-Etienne,27,D(C),10(1),816,-,1,-,-,0.5,79.4,1.4,-,7.10,2.5,2.7,0.7,0.5,3.1,0.3,0.1,-,0.8,0.2,1.2,0.1,0.5,0.6,37.5,0.2,1.4,-,Ligue 1,2011/2012
45,Julien Féret,Rennes,30,M(C),33(2),2713,8,10,4,-,1.7,77.7,0.6,4,7.10,0.7,0.7,0.6,-,0.8,0.5,-,-,2.8,0.6,1,0.1,1.9,1.6,37.2,1.5,2.3,0.3,Ligue 1,2011/2012
46,Christophe Jallet,PSG,29,M(L),26(7),2399,3,5,1,1,0.7,83,1.2,1,7.10,2.2,2.1,1.2,0.2,2.8,0.3,0.3,-,1,0.4,0.6,0.1,0.8,1,42.4,0.6,2.4,0.1,Ligue 1,2011/2012
47,Thomas Heurtaux,Caen,24,D(CR),35(1),3110,5,1,7,-,0.5,71.9,1.6,3,7.10,2.7,1.8,1.5,0.8,6.7,0.6,1.2,-,0.3,0.4,0.6,-,0.1,0.4,31.9,-,2.5,-,Ligue 1,2011/2012
48,Renato Civelli,Nice,29,D(C),34,3056,4,6,4,1,1.1,76.2,1.6,2,7.10,1.6,2.5,1.4,0.4,6.3,0.2,0.4,-,0.5,0.2,0.9,0.1,0.1,0.4,38.6,-,4.3,-,Ligue 1,2011/2012
49,Steven Mouyokolo,Sochaux,25,DMC,4,278,-,-,-,-,-,80.6,2.5,-,7.10,2,1,1.3,2.3,9.5,0.5,0.5,-,-,-,0.3,-,-,-,16.8,-,1.8,-,Ligue 1,2011/2012
50,Jonathan Pitroipa,Rennes,26,FW,34(2),3016,6,7,-,-,1.9,79.9,0.1,3,7.10,1.3,1,1,-,0.4,0.7,-,-,1.9,2.2,3.1,0.6,2.7,3,28.7,0.3,0.6,0.2,Ligue 1,2011/2012
51,Bakaye Traoré,Nancy,27,M(C),19(3),1694,5,1,2,-,1.8,82.9,1,2,7.09,1.5,2.2,0.9,-,1.1,0.5,0.2,-,1.2,0.9,2.1,-,1,1.6,33.2,0.1,1.7,-,Ligue 1,2011/2012
52,Fabián Monzón,Nice,25,M(L),34,3055,8,-,7,1,1.8,72.8,1.6,1,7.08,1.7,2.3,1,-,2.1,0.6,0.2,-,1.2,1,1.1,-,1.4,1.4,40.6,1.2,3.4,-,Ligue 1,2011/2012
53,Cheikh M'Bengue,Toulouse,24,M(L),30,2605,1,1,9,-,0.2,81.4,1,-,7.08,2.5,3.2,2.1,0.3,2.8,0.8,0.3,-,0.6,0.5,1.6,-,1.1,0.8,36,0.5,1.1,0.1,Ligue 1,2011/2012
54,Landry N'Guémo,Bordeaux,27,M(C),30(3),2757,1,1,6,-,0.7,84,0.4,3,7.08,3.3,2.8,1.8,-,0.8,0.7,0.3,-,0.6,0.6,2.4,-,1.2,0.6,48.8,0.1,3.8,-,Ligue 1,2011/2012
55,Pavle Ninkov,Toulouse,27,M(R),25(4),2241,-,1,4,1,0.3,76.7,0.3,1,7.08,2.9,4.5,2,0.2,2.4,1.2,0.1,-,0.4,0.7,1.3,0.1,0.9,0.9,31.6,0.4,0.5,-,Ligue 1,2011/2012
56,Alain Sibiri Traoré,Auxerre,23,FW,26(1),2147,9,4,5,-,2.7,67.3,1.1,3,7.08,1,1,0.9,-,0.5,0.4,0.1,-,1.7,0.8,1.6,0.3,1.8,1.9,36,1.3,2.1,0.3,Ligue 1,2011/2012
57,Blaise Matuidi,PSG,25,M(CL),25(4),2170,1,1,7,-,0.4,87,1,-,7.08,2.9,3,2,-,1.3,0.7,0.1,-,0.4,1,1.7,-,1.2,1.1,41.5,-,1.7,0.1,Ligue 1,2011/2012
58,Jaroslav Plasil,Bordeaux,30,M(C),38,3363,3,4,5,-,1.2,80.2,0.9,3,7.08,2.8,1.6,1.3,0.1,0.7,1,0.2,-,1.6,0.4,1.7,0.1,0.8,1,41.6,0.9,2.3,-,Ligue 1,2011/2012
59,Aymen Abdennour,Toulouse,23,D(C),32,2880,2,-,7,-,0.6,84.6,1.3,-,7.07,1.8,1.7,1.5,0.8,5.7,0.4,0.5,1,0.3,0.4,0.9,0.1,0.3,0.5,44.9,-,3.1,0.1,Ligue 1,2011/2012
60,Pierre-Emerick Aubameyang,Saint-Etienne,23,FW,36,3156,16,7,2,-,3.4,68.6,0.9,4,7.07,1.1,0.8,1.1,-,0.5,0.4,0.1,-,1.3,0.4,0.9,0.6,1.6,1.9,20.9,0.6,0.3,0.1,Ligue 1,2011/2012
61,Antoine Devaux,Toulouse,27,M(C),20(2),1659,2,1,4,1,0.8,77,1.1,1,7.07,2.7,3.1,0.9,0.1,1.8,1.2,0.1,-,0.5,0.8,0.9,-,0.9,1,37.7,0.1,2.9,-,Ligue 1,2011/2012
62,Jérémy Morel,Marseille,28,D(CL),31(2),2762,-,1,3,-,0.5,74.2,0.6,-,7.07,3.3,2.8,0.9,0.4,2.5,0.6,0.3,-,0.9,0.8,1.1,-,1.3,0.9,41.9,0.5,2.5,-,Ligue 1,2011/2012
63,Pierrick Cros,Sochaux,21,GK,7,630,-,-,-,-,-,52.4,0.3,-,7.07,-,-,-,-,1.4,-,-,-,-,-,0.3,-,-,-,21,-,6.9,-,Ligue 1,2011/2012
64,Henrique,Bordeaux,29,D(C),22(1),1988,2,-,5,1,0.6,74.2,2.1,1,7.07,1.7,2.5,2,0.6,5.7,0.5,0.6,-,0.1,-,1,-,0.1,0.3,29,-,2.3,-,Ligue 1,2011/2012
65,Thiago Motta,PSG,30,M(C),14,1260,2,1,6,-,0.7,88.1,0.5,-,7.07,2.4,2.3,2.1,-,1.1,0.4,0.1,-,0.5,0.3,1.9,-,1,0.7,69.3,-,7.1,0.4,Ligue 1,2011/2012
66,Ryad Boudebouz,Sochaux,22,FW,34(2),3048,6,5,3,-,1.8,79.6,0.2,5,7.07,1.5,1.1,1.1,-,0.5,0.8,0.1,-,2.2,1.4,1.5,0.1,2,1.6,43.3,1.9,3.3,0.2,Ligue 1,2011/2012
67,Paul Baysse,Brest,24,D(CR),33(1),2986,1,-,5,-,0.7,70.5,1.6,2,7.06,2,2.2,1,0.5,6.6,0.4,0.6,-,0.4,0.3,0.8,0.1,0.6,0.5,36.4,0.3,2.9,-,Ligue 1,2011/2012
68,Milan Bisevac,PSG,29,D(C),17(2),1542,1,1,3,-,0.5,80.8,2.2,1,7.06,1.8,2.2,1.1,0.3,4.3,0.6,0.3,-,0.3,0.4,0.5,-,0.3,0.2,36.5,0.1,2.7,0.1,Ligue 1,2011/2012
69,Aldo Angoula,Evian,31,D(C),29(1),2577,2,-,7,1,0.7,74.7,2.5,3,7.06,1.9,2.4,1.5,1.3,9.1,0.7,1.2,1,0.1,0.2,0.8,0.1,0.3,0.4,31.8,-,3.1,-,Ligue 1,2011/2012
70,Nicolas Maurice-Belay,Bordeaux,27,FW,35,2973,4,4,3,-,1.5,78.8,0.6,2,7.06,1.5,1.1,1.2,-,0.8,0.3,-,-,1.3,1.5,1.8,0.2,1.6,1.8,34,0.3,0.4,0.1,Ligue 1,2011/2012
71,Sylvain Marchal,Saint-Etienne,32,D(C),28(1),2457,2,1,11,-,0.4,85,2.9,-,7.05,1.8,2.4,1.9,1,7.3,0.6,0.6,-,0.2,0.1,1.1,-,0.2,0.2,32.6,-,2.7,-,Ligue 1,2011/2012
72,Stéphane Grichting,Auxerre,33,DMC,32(1),2909,-,-,4,-,-,77.2,1,1,7.05,2.6,3.5,1.5,1.1,6.8,0.6,0.9,-,0.1,-,0.8,-,0.1,0.2,24.6,-,2,-,Ligue 1,2011/2012
73,César Azpilicueta,Marseille,23,M(R),27(3),2522,1,2,5,-,0.6,74.3,0.9,3,7.05,2.4,2.7,1.1,0.4,2.9,0.7,0.2,-,0.9,0.3,1,0.1,0.5,0.5,41.9,0.9,1.6,-,Ligue 1,2011/2012
74,Dejan Lovren,Lyon,23,D(C),18,1600,1,1,3,1,0.2,80.3,2.2,1,7.05,1.7,2.1,1.3,1,7.2,0.6,0.3,-,0.2,0.2,1.2,-,0.1,0.2,42.9,-,4.7,-,Ligue 1,2011/2012
75,Souleymane Diawara,Marseille,34,D(C),23,1957,1,1,3,-,0.6,82.4,2,-,7.05,1.6,2.6,0.7,1,7.1,0.3,0.4,2,0.3,0.1,0.7,-,0.2,0.2,40.8,-,3.5,-,Ligue 1,2011/2012
76,Kévin Olimpa,Bordeaux,24,GK,1,90,-,-,-,-,-,46.2,-,-,7.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,6,-,Ligue 1,2011/2012
77,Mohamed Fofana,Toulouse,27,D(C),6,540,-,-,3,-,0.3,86.5,1.2,-,7.04,2.7,2.2,2,1.3,5.8,0.8,1.3,-,0.2,0.2,0.7,-,0.2,0.2,40.8,-,3.5,-,Ligue 1,2011/2012
78,Garry Bocaly,Montpellier,24,D(R),33(1),2967,-,4,6,-,0.4,79.7,0.5,-,7.04,2.6,2.3,1.8,0.3,2.6,0.7,0.2,-,0.9,0.5,0.4,-,0.6,0.7,32.1,0.5,0.8,0.1,Ligue 1,2011/2012
79,Ousmane Coulibaly,Brest,23,M(R),17(1),1521,-,-,5,-,0.6,72,1.6,-,7.04,3.3,2.7,1.7,0.3,3.4,0.4,0.3,-,0.5,0.6,1.6,-,1.1,1.2,33.3,0.1,1.9,-,Ligue 1,2011/2012
80,Franck Béria,Lille,29,D(CLR),32,2803,-,1,8,-,0.4,82.5,1.6,1,7.04,2,2.6,1.6,0.2,4.6,0.2,0.4,1,0.3,0.1,1.5,0.1,0.3,0.6,37.5,0.1,2,-,Ligue 1,2011/2012
81,Nicolas Nkoulou,Marseille,22,D(C),30,2688,-,-,5,1,0.1,89,1.2,-,7.04,1.8,2.9,0.8,1.3,4.8,0.5,0.5,-,-,0.4,1.9,-,0.2,0.4,45.4,-,3.3,-,Ligue 1,2011/2012
82,Cris,Lyon,35,D(C),20,1739,2,-,3,-,0.3,85.4,1.9,-,7.03,1.5,2.2,1,1,6.6,0.4,0.7,-,0.2,0.1,0.8,-,0.2,0.3,43.7,-,6.1,-,Ligue 1,2011/2012
83,Cédric Barbosa,Evian,36,M(CLR),24(5),1908,8,8,6,-,1.1,71.2,0.3,5,7.03,1.4,1.3,1,-,0.4,0.7,0.1,-,1.5,0.2,1.2,0.1,0.9,1.4,22.9,1.1,1.4,0.1,Ligue 1,2011/2012
84,David Ospina,Nice,24,GK,37,3263,-,-,4,1,-,60.4,-,3,7.03,-,-,-,-,1.2,0.1,-,-,0.1,0.1,0.4,-,-,-,18,-,6,-,Ligue 1,2011/2012
85,Guillermo Ochoa,AC Ajaccio,27,GK,37,3327,-,-,2,-,-,47.2,-,2,7.03,-,0.1,-,-,1.5,0.1,-,-,0.1,-,0.2,-,-,-,19.1,-,4.4,-,Ligue 1,2011/2012
86,Michel Bastos,Lyon,29,M(CLR),23(3),2090,6,8,2,-,2.3,81.9,0.3,2,7.03,0.8,0.6,0.8,-,0.3,0.4,0.1,-,1.5,1.2,1.1,0.3,2,1.4,31,1.2,1.4,0.1,Ligue 1,2011/2012
87,Younousse Sankharé,Dijon,23,M(C),31(2),2744,4,-,12,1,0.9,70.8,1.7,1,7.03,3.9,2.5,1.9,-,0.9,0.9,0.3,-,0.8,0.6,1.8,0.1,1.5,1.2,40,0.1,2.1,-,Ligue 1,2011/2012
88,Kim Källström,Lyon,30,M(C),32,2721,-,5,6,-,1.3,78.1,0.4,-,7.02,2.9,2.2,1.6,-,1.7,1.1,0.2,-,1.5,0.2,0.9,0.1,0.9,0.4,59.6,0.9,7.7,0.2,Ligue 1,2011/2012
89,Gaël Danic,Valenciennes,31,AM(CLR),33(1),2853,7,3,2,-,2.1,69,0.5,3,7.02,1.4,1.1,0.8,0.1,0.5,0.9,0.1,-,1.7,1.4,1.3,0.6,1.7,1.9,28.9,1.9,1.2,0.2,Ligue 1,2011/2012
90,Lucas Digne,Lille,19,M(L),13(3),1203,-,-,1,-,0.1,80.3,1.9,-,7.02,1.9,1.8,1.4,0.4,4.5,0.3,0.3,-,0.6,0.6,0.4,0.1,0.7,0.5,32.8,0.4,0.8,-,Ligue 1,2011/2012
91,Mohamed Sissoko,PSG,27,M(C),22(3),1823,2,1,7,2,0.6,83,2.4,-,7.02,3.3,2.5,1.7,-,0.8,1.2,0.1,-,0.2,0.3,1.6,-,1.2,1.3,44.4,-,2.8,-,Ligue 1,2011/2012
92,Grégory Bourillon,Lorient,28,DMC,20,1789,1,2,1,-,0.5,82.3,0.8,1,7.02,1.7,2.1,0.9,0.8,9.1,0.4,0.8,-,0.5,0.1,0.4,-,0.1,0.2,37.1,-,4.8,0.1,Ligue 1,2011/2012
93,Abdoulaye Keita,Bordeaux,22,Goalkeeper,0(1),13,-,-,-,-,-,25,-,-,7.01,-,-,-,-,-,-,-,-,-,-,1,-,-,-,4,-,1,-,Ligue 1,2011/2012
94,Jires Kembo-Ekoko,Rennes,24,FW,24(8),1897,10,-,4,-,3.2,73.8,0.3,3,7.01,0.9,0.6,0.9,-,0.2,0.3,0.1,-,1.1,1.4,1,0.1,1.3,1,21,0.9,0.6,0.1,Ligue 1,2011/2012
95,Steve Mandanda,Marseille,27,GK,38,3420,-,-,2,-,-,59.2,0.1,1,7.00,-,-,0.1,-,0.4,-,-,-,-,0.1,0.1,-,-,-,15.7,-,3.4,-,Ligue 1,2011/2012
96,Salif Sané,Nancy,22,DMC,30(2),2693,2,-,3,-,0.8,75.6,2.3,1,7.00,2.3,2.4,1.9,0.1,3,0.9,0.4,-,0.5,0.3,1.3,0.1,0.6,0.7,41.8,-,2.7,0.1,Ligue 1,2011/2012
97,Bennard Yao Kumordzi,Dijon,27,DMC,16,1414,1,-,5,1,0.6,71.8,2.2,1,7.00,4.4,3.1,2.6,0.1,2.1,1.6,0.4,-,0.4,0.3,1.3,-,0.8,1.8,30.1,-,1.6,-,Ligue 1,2011/2012
98,Jean Calvé,Nancy,28,D(R),7(1),599,1,2,2,-,0.8,69.9,0.1,1,7.00,2.1,2.4,0.9,0.1,1.1,0.9,-,-,1.1,0.4,0.9,0.1,0.8,1.1,27.4,1.6,0.9,0.1,Ligue 1,2011/2012
99,Lionel Cappone,Brest,33,GK,1,90,-,-,-,-,-,50,-,-,7.00,-,-,-,-,1,-,-,-,-,-,1,-,-,-,10,-,1,-,Ligue 1,2011/2012
100,Nemanja Pejcinovic,Nice,25,D(CR),23,1979,1,-,3,-,0.3,84.5,1.4,1,7.00,1.8,1.9,0.7,0.3,6.3,0.6,1.1,1,0.2,-,0.7,0.1,0.2,0.3,33,-,2.9,-,Ligue 1,2011/2012
101,Cédric Cambon,Evian,26,D(C),32(1),2930,3,1,4,-,0.4,79,1,-,7.00,2.4,2.6,1,1.2,8.3,0.6,0.7,-,0.1,0.1,0.6,-,0.2,0.2,38.5,-,5.6,-,Ligue 1,2011/2012
102,Florent Balmont,Lille,32,DMC,30,2417,2,-,4,-,1.3,89.1,0.1,1,7.00,2.3,1.1,1.2,-,0.4,0.7,0.1,-,1.1,0.7,3,0.2,1.7,1.7,62.1,0.3,2.4,-,Ligue 1,2011/2012
103,Alou Diarra,Marseille,31,M(C),28(6),2372,2,1,7,-,0.7,83.1,2.5,-,7.00,2.6,2.2,1.8,0.1,2.4,0.6,0.1,-,0.5,0.2,1.1,-,0.9,0.4,31.9,-,1.1,-,Ligue 1,2011/2012
104,Quentin Westberg,Evian,26,GK,2,180,-,-,-,-,-,52.9,-,-,7.00,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,17,-,3,-,Ligue 1,2011/2012
105,Jérémy Clément,Saint-Etienne,28,M(C),35,3106,-,-,8,-,0.2,86.6,0.7,-,6.99,3.4,2.6,1.4,-,1.1,1,0.3,-,0.5,0.2,1,-,0.7,0.7,57.6,0.1,4.5,0.1,Ligue 1,2011/2012
106,Marc Planus,Bordeaux,30,D(C),26(1),2266,1,-,5,1,-,81.8,0.3,1,6.98,1.8,2.8,0.7,0.7,5.5,0.3,0.6,-,-,-,0.7,-,0.1,0.1,29.8,-,4.1,-,Ligue 1,2011/2012
107,Banel Nicolita,Saint-Etienne,27,M(R),16(3),1376,3,3,4,-,1.7,67.3,0.3,-,6.98,2.8,1.3,2.4,0.1,0.9,0.4,0.1,-,1.2,0.5,1.6,0.3,2.1,1.3,17.5,1.3,0.6,0.1,Ligue 1,2011/2012
