,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
15,Grégory Sertic,Bordeaux,25,M(C),29(1),2582,3,10,3,-,1.8,85.7,0.7,3,7.36,2.3,1.6,1.5,0.1,1.3,0.9,0.3,-,1.7,0.4,1.5,-,0.5,1,50,1.2,5.3,-,Ligue 1,2013/2014
16,Grzegorz Krychowiak,Reims,24,M(C),33(2),2830,4,1,9,-,1,80.3,3,2,7.34,2.7,2.8,1.7,-,2.5,0.9,0.5,-,0.6,0.6,1.7,-,0.9,0.6,49.2,0.1,4.8,-,Ligue 1,2013/2014
17,João Moutinho,Monaco,28,M(C),31,2564,1,8,3,-,1.4,85.8,0.6,4,7.30,2.5,1.2,1.4,-,0.5,0.9,0.1,-,1.9,0.5,1.1,-,0.9,1,63.6,1.5,4.5,0.3,Ligue 1,2013/2014
18,Lucas Digne,PSG,21,M(L),15,1336,-,1,3,-,0.7,90.7,1.6,-,7.30,2.3,1.7,1,0.1,1.8,0.2,0.2,-,1,1,1.2,0.5,0.9,0.7,47.1,0.8,1.3,0.1,Ligue 1,2013/2014
19,Idrissa Gueye,Lille,25,M(C),37,3330,1,1,6,-,1.1,85.8,1.1,2,7.29,3.6,2.5,1.4,0.1,1.3,1.4,0.1,-,0.9,1.1,1.5,-,1.2,0.9,56.8,0.2,3.2,-,Ligue 1,2013/2014
20,David Ospina,Nice,26,GK,29,2572,-,-,2,1,-,61.8,0.5,6,7.28,-,0.1,-,-,0.9,-,-,-,-,-,0.5,-,-,-,14.3,-,3.1,-,Ligue 1,2013/2014
21,Thiago Motta,PSG,32,M(C),31(1),2544,3,2,7,1,0.5,92.5,1.2,1,7.28,2.4,0.8,1.3,-,1.1,0.5,0.2,-,1.5,0.3,1.4,-,0.8,0.6,85.9,0.8,6.6,0.2,Ligue 1,2013/2014
22,André Ayew,Marseille,25,FW,24(1),2121,6,3,6,-,2.3,79.1,2.9,-,7.28,2.3,0.7,2.1,-,1.1,0.9,0.1,-,1.1,1.2,2.2,0.2,1.2,1,37.7,0.3,1,-,Ligue 1,2013/2014
23,Florent Chaigneau,Lorient,30,GK,11(1),962,-,-,-,-,-,49.3,0.3,-,7.27,-,-,-,-,1.6,-,-,-,-,-,0.1,-,-,-,12.5,-,3.5,-,Ligue 1,2013/2014
24,Simon Kjaer,Lille,25,D(C),34,3036,-,1,9,-,0.7,78.3,2.9,2,7.27,2.1,1.8,1.3,1,7.8,0.5,0.4,-,0.2,0.1,0.7,-,0.2,0.1,42.1,-,6.4,0.1,Ligue 1,2013/2014
25,Papy Djilobodji,Nantes,26,DMC,28,2426,3,-,4,2,0.7,75.3,2.8,3,7.26,1.8,2.6,0.8,1.3,9.1,0.6,0.8,-,0.1,0.3,0.9,0.1,0.3,0.4,37.8,0.1,4.2,-,Ligue 1,2013/2014
26,Souleymane Diawara,Marseille,36,D(C),19(1),1708,1,-,4,-,0.5,85.2,2.9,1,7.26,1.9,1.5,1.1,0.8,9.4,0.4,0.7,-,0.3,0.2,0.9,0.1,0.3,0.3,34.5,0.1,3.6,-,Ligue 1,2013/2014
27,Nicolas Douchez,PSG,34,GK,1,90,-,-,-,-,-,92.3,-,-,7.26,-,-,-,-,1,-,-,-,-,-,-,-,-,-,13,-,1,-,Ligue 1,2013/2014
28,Moustapha Bayal Sall,Saint-Etienne,29,D(C),31(1),2815,1,1,3,-,0.4,83.3,2.3,3,7.24,1.6,2.2,1.3,0.9,9.9,0.5,0.4,-,0.3,0.1,0.7,0.1,0.3,0.3,39.1,-,4.4,-,Ligue 1,2013/2014
29,Bruno Ecuele Manga,Lorient,26,D(CR),35,3085,1,-,4,1,0.5,77.9,4.3,3,7.23,2.3,2.5,0.8,0.9,7.1,0.6,0.7,-,-,0.3,1,-,0.2,0.4,34.6,-,3.3,-,Ligue 1,2013/2014
30,Gueida Fofana,Lyon,23,DMC,24(1),2137,2,1,-,-,1.2,86.2,1.7,1,7.23,2,1.9,0.9,0.2,1.9,0.9,0.4,-,0.7,1.2,1,-,1.2,0.7,53.4,0.2,3.5,0.2,Ligue 1,2013/2014
31,Maxime Gonalons,Lyon,25,M(C),36,3188,-,2,3,1,0.6,87.4,3.1,3,7.23,3.4,2.3,2.1,0.1,2,1.3,0.1,-,0.6,0.6,1.4,-,0.9,0.7,51.8,-,7,-,Ligue 1,2013/2014
32,Lamine Sané,Bordeaux,27,M(C),36,3240,-,-,4,-,0.6,84.9,3.5,2,7.22,1.9,2.5,0.7,1,6.1,0.3,0.3,-,0.1,0.2,1.3,0.1,0.3,0.3,40.8,-,5.2,-,Ligue 1,2013/2014
33,Jérémy Morel,Marseille,30,D(CL),20,1666,-,1,3,-,0.3,81,1.5,-,7.22,3.6,1.5,1.1,0.7,4.8,0.8,0.3,-,1,0.5,0.7,-,1.2,0.5,36.8,0.9,2.3,-,Ligue 1,2013/2014
34,Lucas Moura,PSG,22,FW,18(18),1936,5,11,2,-,1.7,86.6,0.6,5,7.22,0.8,0.4,0.6,-,0.1,0.1,-,-,1.5,2.4,1.3,0.1,2.3,1.4,24.4,1,0.6,0.1,Ligue 1,2013/2014
35,Maxwell,PSG,33,D(L),23(1),2089,3,2,2,-,0.3,89.1,1.3,1,7.22,1.5,1.2,0.3,0.1,2.3,0.4,0.1,-,1.4,0.5,0.9,0.3,0.5,0.8,61,0.9,2,-,Ligue 1,2013/2014
36,Stoppila Sunzu,Sochaux,25,D(C),17,1530,4,1,3,-,0.8,71.5,2.8,2,7.21,1.1,1.6,0.9,0.7,6.2,0.3,1.1,-,0.2,0.3,0.7,0.1,0.1,0.4,25,-,2.1,-,Ligue 1,2013/2014
37,Sylvain Armand,Rennes,34,D(CL),32,2796,-,-,1,1,0.2,85.4,1.5,2,7.21,1.3,2.4,0.3,0.5,8.8,0.4,1,-,0.2,0.2,0.4,-,0.1,0.2,45.1,-,4.6,-,Ligue 1,2013/2014
38,Clément Grenier,Lyon,23,M(CL),26(2),2249,4,5,7,-,2.8,77.1,1.1,4,7.19,1.8,0.5,1.6,-,1.1,1.1,-,-,1.9,1.1,1,0.1,1.8,1.9,48.9,1.5,3.7,-,Ligue 1,2013/2014
39,Marco Verratti,PSG,22,M(C),23(6),1996,-,4,10,-,0.4,91.3,0.3,1,7.19,2.4,1.4,1.7,-,0.3,1.4,0.4,-,0.8,1.2,1.9,-,2,0.4,77.7,0.1,6.3,0.2,Ligue 1,2013/2014
40,Théo Pellenard,Bordeaux,20,D(L),3,270,-,-,1,-,-,80.5,3,-,7.18,3.3,2.7,2,0.3,2.3,1,-,-,1,0.7,0.7,-,1.3,1.7,49.7,1,2.7,-,Ligue 1,2013/2014
41,Lucas Mendes,Marseille,24,D(CL),21(1),1893,2,1,3,-,0.5,87.8,2.5,1,7.18,1.2,2.1,0.7,0.9,8.5,0.6,0.5,-,0.1,-,1,-,0.3,0.3,36.8,-,3.9,-,Ligue 1,2013/2014
42,Ola Toivonen,Rennes,28,FW,14(1),1234,7,1,3,-,1.9,74,2.7,2,7.18,0.4,-,1.7,-,0.6,0.1,0.1,1,1.2,0.3,1.7,0.6,1.1,0.8,24.6,-,1.8,0.3,Ligue 1,2013/2014
43,Nicolas Nkoulou,Marseille,24,D(C),37,3330,2,-,2,-,0.2,88.2,2.2,3,7.18,1.9,2,0.8,1.1,6.9,0.3,0.6,-,0.1,0.2,0.7,-,0.1,0.2,34.9,-,3.8,-,Ligue 1,2013/2014
44,Dimitar Berbatov,Monaco,33,FW,9(3),767,6,4,1,-,1.8,77.4,1.8,2,7.17,0.3,0.7,2.4,-,1.3,0.1,0.1,-,1.2,0.1,1.3,1.3,1.4,1.1,24.7,0.3,0.3,0.1,Ligue 1,2013/2014
45,Franck Béria,Lille,31,D(CLR),26,2245,-,-,4,2,0.4,72.7,2.8,1,7.17,1.8,2.8,2.4,0.2,3.2,0.6,0.2,-,0.5,0.7,1.7,0.2,1,1,36.6,0.4,0.6,-,Ligue 1,2013/2014
46,Edinson Cavani,PSG,27,FW,25(5),2299,16,2,2,-,3.2,85.5,0.3,2,7.16,0.7,0.8,0.8,-,0.5,0.2,0.1,-,0.8,0.6,1,0.9,1.4,1.4,23.9,0.3,0.9,0.1,Ligue 1,2013/2014
47,Ryad Boudebouz,Sochaux,24,FW,2,180,1,-,-,-,2,76.3,0.5,-,7.15,2,1,1,-,2,1.5,-,-,1.5,1,1,-,1.5,1.5,40,3,3,-,Ligue 1,2013/2014
48,Hilton,Montpellier,37,D(C),30,2655,3,-,4,1,0.4,68.7,2.3,1,7.14,1.6,2.4,0.8,0.8,10.2,0.5,0.6,-,0.1,0.2,1.4,-,0.1,0.3,33.2,-,5.3,-,Ligue 1,2013/2014
49,Sébastien Squillaci,SC Bastia,34,D(C),31,2751,3,-,4,-,0.4,82,3.8,4,7.13,1.4,1.5,1,0.9,8.5,0.2,0.6,-,0.2,-,1.2,-,-,0.3,31.7,-,2.7,-,Ligue 1,2013/2014
50,Alexandre Lacazette,Lyon,23,FW,35(1),2910,15,3,5,2,2.3,77,0.9,3,7.13,1.1,0.4,1.9,-,0.2,0.4,0.1,-,1.1,1.4,1.5,0.2,1.8,1.9,21.3,0.4,0.7,-,Ligue 1,2013/2014
51,Olivier Veigneau,Nantes,29,D(L),24(3),2180,-,1,3,-,0.3,71.3,0.9,2,7.13,4,2.1,1.4,0.1,3.4,1.3,0.1,-,0.6,1,0.9,-,0.9,0.7,30.3,0.3,1,0.2,Ligue 1,2013/2014
52,Francois Clerc,Saint-Etienne,31,D(R),29,2552,2,1,8,-,0.4,78.4,1.6,1,7.13,2.4,1.6,0.7,0.2,4.5,0.4,0.2,-,0.8,0.3,0.7,0.2,0.5,0.4,37.4,0.7,2.1,-,Ligue 1,2013/2014
53,Gregory van der Wiel,PSG,26,M(R),24(1),2158,-,4,2,-,0.2,89.3,1.3,1,7.13,2.2,1.8,1,-,1.5,0.7,0.2,-,0.7,0.4,0.8,0.1,0.9,1,48.4,0.7,2.2,-,Ligue 1,2013/2014
54,Ricardo Carvalho,Monaco,36,D(C),37,3330,-,2,8,-,0.2,87.2,2.2,1,7.13,1.5,2.1,0.8,1.1,6.1,0.5,0.7,-,0.2,0.1,0.7,-,0.1,0.3,43.8,0.1,2.5,-,Ligue 1,2013/2014
55,Benjamin Corgnet,Saint-Etienne,27,FW,23(5),1818,7,2,3,-,1.9,65.9,3.3,2,7.13,1.8,0.5,1.8,-,0.6,0.8,0.1,-,1,1,1.8,0.1,1.2,1.6,26.6,0.2,0.9,-,Ligue 1,2013/2014
56,Aldo Angoula,Evian,33,D(C),19(1),1718,1,-,6,-,0.5,71.4,4,2,7.12,2.2,2.6,1.3,1.3,7.2,0.4,0.6,-,0.2,0.1,0.5,0.1,0.1,0.5,25.2,-,2.2,0.1,Ligue 1,2013/2014
57,Clément Chantôme,Toulouse,27,M(C),24(3),2154,2,4,3,1,0.7,86.2,1.5,1,7.12,2.6,1.6,1.1,-,0.9,1.1,0.1,-,1.9,0.6,2.1,0.1,1.5,1.3,54.7,1.1,4.3,0.1,Ligue 1,2013/2014
58,Romain Hamouma,Saint-Etienne,27,FW,29(5),2495,9,4,7,-,1.4,76.7,0.7,3,7.12,1.7,0.4,1,-,0.6,0.7,0.2,-,1.4,1.6,1.8,0.3,1.7,1.8,20,1,0.3,-,Ligue 1,2013/2014
59,Aymen Abdennour,Toulouse,25,D(C),15,1324,-,-,5,-,0.8,80.6,2.7,1,7.12,2.6,2.4,1.4,0.2,5.6,0.6,0.7,-,0.4,0.4,1.1,-,0.3,0.7,40.5,0.1,2.6,-,Ligue 1,2013/2014
60,Alex,PSG,32,D(C),30(1),2612,2,-,6,-,0.5,93.8,2.1,1,7.11,1.5,1.8,0.6,0.4,3.9,0.1,0.6,1,0.1,-,0.2,-,-,0.4,47.6,-,3.1,-,Ligue 1,2013/2014
61,Jordan Ayew,Sochaux,23,FW,16(1),1367,5,1,4,1,2,75,2.2,-,7.11,1.2,0.6,1.9,-,0.5,0.3,0.1,-,1.5,2.2,2.1,0.5,3.1,2.6,20,0.6,0.1,0.1,Ligue 1,2013/2014
62,Blaise Matuidi,PSG,27,M(CL),28(8),2555,5,2,4,-,0.8,92,0.7,-,7.11,2.4,1.7,1.2,-,0.6,0.6,0.1,-,0.7,0.8,1.1,0.2,1.1,1.1,51.5,0.2,2.2,-,Ligue 1,2013/2014
63,Gaëtan Bong,Valenciennes,26,D(L),1,90,-,-,-,-,-,89.7,3,-,7.11,1,-,-,1,4,-,-,-,-,-,-,-,-,-,29,-,3,-,Ligue 1,2013/2014
64,Aymen Abdennour,Monaco,25,D(C),6,540,-,-,2,-,0.5,85.8,3.2,1,7.10,0.8,2,1.3,1.7,7.2,0.7,0.2,-,0.2,0.8,0.5,-,0.2,0.3,40,-,3.2,-,Ligue 1,2013/2014
65,Salomon Kalou,Lille,29,FW,36(2),3116,16,6,1,-,2.6,75.6,1.1,7,7.10,0.8,0.2,1.4,-,0.3,0.3,-,-,1.4,2,1.2,1.5,3.7,2.5,23.6,0.1,0.6,0.1,Ligue 1,2013/2014
66,Miguel Lopes,Lyon,28,D(CR),19,1661,-,1,3,-,0.3,79.2,1.7,-,7.10,2.6,1.6,0.9,0.2,5,0.8,0.1,-,0.5,0.7,0.7,0.1,0.7,0.7,40.3,0.4,1.7,-,Ligue 1,2013/2014
67,Cheikh M'Bengue,Rennes,26,M(L),25,2108,-,1,3,-,0.1,80.3,1.4,1,7.10,2.4,2,1.4,0.2,4.1,0.4,0.5,-,0.5,0.4,1.1,-,0.8,0.7,34.8,0.2,1.3,-,Ligue 1,2013/2014
68,Mounir Obbadi,Monaco,31,M(C),28(3),2445,3,2,4,-,0.9,87,0.4,2,7.09,2.6,1.8,1,-,1.3,0.9,0.1,-,1.4,0.3,0.8,0.1,0.8,0.6,54.4,0.4,3.1,0.1,Ligue 1,2013/2014
69,Issa Cissokho,Nantes,29,M(R),35,3150,-,4,3,-,0.3,79.2,1.3,1,7.09,2.1,1.9,1.1,0.2,4.7,0.7,0.1,-,0.7,1.1,1.2,-,0.7,0.9,35.1,0.6,1.5,-,Ligue 1,2013/2014
70,Lucas Orbán,Bordeaux,25,D(CL),27,2325,-,1,3,1,0.1,76.5,2.4,1,7.09,3.5,1.6,1.9,0.3,3.8,1.4,0.3,-,0.5,0.1,1.4,-,0.4,0.4,32,0.6,1.8,-,Ligue 1,2013/2014
71,Romain Genevois,Nice,27,D(CR),29(3),2638,-,-,1,-,0.2,81.1,1.8,1,7.09,2.8,2.4,0.7,0.6,5.4,0.6,0.5,-,0.1,0.3,0.8,-,0.3,0.5,35.7,0.2,3,-,Ligue 1,2013/2014
72,Aïssa Mandi,Reims,23,D(CLR),33,2919,-,2,2,1,0.5,73.8,1.4,-,7.09,3.1,2.2,1.3,0.3,3.5,0.9,0.3,1,0.7,0.6,0.8,-,0.7,0.6,35.9,0.4,2.5,0.1,Ligue 1,2013/2014
73,Mathieu Coutadeur,Lorient,28,M(C),13(3),1140,1,1,-,-,0.6,86.9,0.4,1,7.08,2.9,2.3,0.6,-,0.5,0.6,-,-,0.8,0.5,1.2,-,0.8,0.5,34.9,0.3,4.4,0.2,Ligue 1,2013/2014
74,Youssouf Sabaly,Evian,21,M(R),36,3113,-,2,3,1,0.4,73.6,1.5,-,7.08,3.4,2.4,1.3,0.3,4.4,0.7,0.1,-,0.5,0.9,1.2,0.1,1.4,1,31.7,0.4,1.6,-,Ligue 1,2013/2014
75,Mariano,Bordeaux,28,M(R),38,3303,-,3,3,-,0.4,73.3,0.6,1,7.08,2.7,2.3,0.6,0.1,1.8,0.7,0.1,-,1.1,1.1,0.6,-,0.4,0.8,42.8,0.8,4.2,0.1,Ligue 1,2013/2014
76,Mathieu Valbuena,Marseille,30,M(CLR),31(3),2541,3,6,2,-,1.4,84.6,0.7,2,7.08,0.7,0.4,1.1,-,0.2,0.9,-,-,2.6,1.5,3,0.4,2.5,1.8,45.6,1.3,3.1,0.1,Ligue 1,2013/2014
77,Julian Palmieri,SC Bastia,28,M(L),27(1),2324,-,4,5,1,0.3,75.2,0.9,4,7.07,2.7,2.8,1.3,0.1,2.5,1.1,-,1,0.8,1.4,1.1,-,0.7,0.6,38.3,0.6,1.9,-,Ligue 1,2013/2014
78,Henri Bedimo,Lyon,30,D(L),35(1),3146,1,10,4,-,0.4,78.6,1.3,2,7.07,1.6,1.2,1.2,0.1,2.4,0.5,0.1,-,1.2,1.6,1.2,-,1.3,1.2,37.5,0.9,1.2,-,Ligue 1,2013/2014
79,Chaker Alhadhur,Nantes,23,D(LR),14(1),1242,-,2,2,-,0.3,85.9,1,1,7.07,2.9,3.3,1.3,0.1,2.9,1,0.4,-,0.6,0.3,0.9,0.2,0.5,0.5,36,0.1,1.1,-,Ligue 1,2013/2014
80,Landry N'Guémo,Bordeaux,29,M(C),20(3),1777,1,2,2,-,0.9,87.2,0.8,1,7.07,3.6,1.7,1.5,-,0.8,1.1,0.1,-,0.3,0.6,1.7,-,1,1,46.3,-,3.9,-,Ligue 1,2013/2014
81,Johny Placide,Reims,26,GK,4,360,-,-,-,-,0.3,49.4,-,1,7.07,-,-,-,-,1,-,-,1,0.3,-,0.3,-,-,-,20.8,-,6.8,-,Ligue 1,2013/2014
82,Yohann Pelé,Sochaux,32,GK,15,1350,-,-,-,-,-,42.7,0.2,3,7.07,-,-,-,-,0.9,0.1,-,-,-,0.1,0.3,-,-,-,21.5,-,5.6,-,Ligue 1,2013/2014
83,Florent Balmont,Lille,34,DMC,34(1),2854,-,7,7,1,1.2,83.7,0.3,-,7.06,2,0.8,1,-,0.4,1,-,-,2.3,0.7,2,-,1.9,0.9,52.6,2.4,3.3,-,Ligue 1,2013/2014
84,André-Pierre Gignac,Marseille,29,FW,30(5),2723,16,3,4,-,3.2,71.6,2.1,1,7.06,0.3,0.1,1.6,-,0.9,0.4,0.1,-,1,1.1,1.1,1.2,1.1,2.1,17.6,0.2,0.7,0.1,Ligue 1,2013/2014
85,Daniel Wass,Evian,25,M(CLR),37(1),3220,9,3,1,-,1.7,71.1,1.5,2,7.06,1.7,1.5,0.5,0.3,1.8,0.7,0.1,-,1,0.4,1.3,0.2,0.8,1.2,29.9,0.5,2,0.1,Ligue 1,2013/2014
86,Timothée Kolodziejczak,Nice,23,M(L),34,3024,2,1,5,-,0.5,78.7,2,1,7.06,2.3,2.2,0.8,0.5,3.7,0.5,0.1,1,0.6,0.5,0.5,-,0.4,0.6,43.3,0.4,2.1,-,Ligue 1,2013/2014
87,Fabinho,Monaco,21,DMC,21(5),1913,-,-,3,-,0.5,83.6,0.7,1,7.06,2.6,1.5,1.2,-,2.7,0.5,0.2,-,0.6,1,1.3,-,0.9,0.6,31.9,0.5,1.3,-,Ligue 1,2013/2014
88,Koffi Djidji,Nantes,22,D(CL),9(1),770,1,-,2,-,0.6,70.8,1.9,-,7.06,2.3,2.1,0.6,0.4,7.3,0.4,1.1,1,-,0.2,0.4,-,0.1,0.5,15.4,-,1.4,-,Ligue 1,2013/2014
89,David Rozehnal,Lille,34,DMC,10(7),1090,-,-,-,-,0.4,85.5,1.9,-,7.05,1.1,1.5,0.4,0.4,5.5,0.3,0.6,-,0.1,-,1.2,-,-,0.1,31.2,-,2.8,-,Ligue 1,2013/2014
90,Benoît Costil,Rennes,27,GK,38,3420,-,-,1,-,-,51.9,0.1,2,7.05,-,-,-,-,0.7,-,-,-,0.1,0.1,0.1,-,-,-,19.1,-,4.9,-,Ligue 1,2013/2014
91,Paul-Georges Ntep,Rennes,22,FW,7(3),652,5,-,-,-,1.1,70.5,0.4,2,7.05,1.4,0.3,1.4,-,0.2,0.4,-,-,0.8,2.2,1,0.3,1.4,1.9,19,0.4,0.6,-,Ligue 1,2013/2014
92,Franck Signorino,Reims,33,M(L),24(1),2122,1,1,3,-,0.2,75.5,1.9,-,7.05,2.4,2.8,0.9,0.4,4.2,1.2,0.3,-,0.5,0.4,1,-,0.6,0.7,27.4,0.6,0.8,-,Ligue 1,2013/2014
93,Jonathan Zebina,Toulouse,36,D(C),17(3),1599,-,-,5,1,0.4,85.6,2.2,1,7.05,1.1,3.1,0.6,0.4,5.6,0.3,0.4,-,0.2,0.9,0.8,0.1,0.2,0.4,33,-,3.5,-,Ligue 1,2013/2014
94,Pape Souaré,Lille,24,M(L),33,2879,3,-,6,1,0.6,76.9,1.6,2,7.05,1.6,2,1.4,0.2,4,0.4,0.2,-,0.6,0.3,1.4,0.4,0.8,0.8,32.8,0.7,1.2,-,Ligue 1,2013/2014
95,Henrique,Bordeaux,31,D(C),31,2741,2,-,9,-,0.4,77.3,2.7,1,7.04,2.2,1.9,1.3,1.5,5.5,0.7,0.5,-,0.1,0.1,0.6,-,0.3,0.4,32.3,-,2.8,-,Ligue 1,2013/2014
96,Benjamin Stambouli,Montpellier,24,M(C),37,3330,2,1,5,-,0.6,82.7,1.2,1,7.03,3,1.5,1.1,0.1,3.1,1.3,0.3,-,0.7,0.9,0.7,-,1,0.7,39.8,0.1,3.2,-,Ligue 1,2013/2014
97,Daniel Congré,Montpellier,29,D(CLR),30(3),2657,1,1,1,3,0.4,81.8,2.2,2,7.03,2.4,2.4,0.9,0.3,7.8,1,0.6,-,0.3,0.1,0.7,0.1,0.1,0.3,24,0.1,2.5,-,Ligue 1,2013/2014
98,Jonathan Brison,Saint-Etienne,31,D(LR),14(3),1247,-,-,3,-,0.2,76.1,1.1,-,7.02,1.9,2.1,0.9,0.1,3.5,0.8,0.1,-,0.3,0.6,1.2,0.1,0.4,0.5,31.3,0.6,1.2,-,Ligue 1,2013/2014
99,Mehdi Zeffane,Lyon,22,M(R),7(1),567,-,-,1,-,0.4,77.7,1.1,1,7.02,3.5,1.6,0.9,0.6,3.3,0.5,0.3,-,0.4,0.5,0.1,-,0.1,0.8,30.9,0.4,0.4,-,Ligue 1,2013/2014
100,Carlão,Sochaux,28,M(C),26(1),2226,1,2,7,-,0.2,72.9,3.7,2,7.01,1.2,2.3,1.6,0.5,5.8,0.3,0.6,-,0.2,0.3,1.6,-,0.1,0.2,21.7,-,1.2,-,Ligue 1,2013/2014
101,Anthony Weber,Reims,27,D(C),33,2855,-,-,2,-,0.4,79.5,2.5,-,7.01,1.1,1.9,0.8,0.5,7.7,0.5,0.8,3,0.2,0.3,0.5,-,0.2,0.2,37.3,-,5.1,0.1,Ligue 1,2013/2014
102,Mevlüt Erdinç,Rennes,27,FW,4,335,1,-,-,-,3,59.7,1.8,-,7.01,0.8,1,1.8,0.3,2.5,0.3,0.3,-,0.3,1.5,1.8,0.3,1.5,1.8,19.3,0.3,0.3,-,Ligue 1,2013/2014
103,Yoann Gourcuff,Lyon,28,M(CL),14(4),1069,3,5,-,-,1.6,83.3,0.5,1,7.01,0.9,0.7,1.1,-,0.4,0.3,0.1,-,1.4,0.7,0.6,0.1,1.8,1.2,31.3,1.2,1.3,0.1,Ligue 1,2013/2014
104,Rio Mavuba,Lille,30,M(C),32(1),2760,1,2,4,-,0.2,86,0.6,-,7.01,2.3,2.4,1,-,1.2,1.3,0.3,-,0.7,0.4,1.3,-,0.3,0.5,54.2,0.1,5.2,-,Ligue 1,2013/2014
105,Julien Faussurier,Sochaux,27,M(R),34(3),3047,-,3,3,-,0.1,67.4,1.3,-,7.01,2.6,2.5,1.1,0.4,3.6,0.8,0.4,-,0.8,0.3,0.3,-,0.5,0.6,28.2,0.7,1.8,-,Ligue 1,2013/2014
